"Order ID";"Order Date";"Ship Date";"Ship Mode"
"CA-2015-122931";"29/09/2015";"3/10/15";"Standard Class"
"CA-2015-122931";"29/09/2015";"3/10/15";"Standard Class"
"CA-2015-163034";"24/11/2015";"28/11/2015";"Standard Class"
"CA-2016-124058";"20/11/2016";"24/11/2016";"Standard Class"
"CA-2016-124058";"20/11/2016";"24/11/2016";"Standard Class"
"CA-2017-129196";"1/11/17";"7/11/17";"Standard Class"
"US-2016-138716";"17/09/2016";"20/09/2016";"First Class"
"US-2017-122182";"10/3/17";"14/03/2017";"Standard Class"
"US-2015-130358";"23/06/2015";"26/06/2015";"First Class"
"US-2015-130358";"23/06/2015";"26/06/2015";"First Class"
"CA-2015-102673";"1/11/15";"5/11/15";"Standard Class"
"CA-2015-102673";"1/11/15";"5/11/15";"Standard Class"
"CA-2015-102673";"1/11/15";"5/11/15";"Standard Class"
"CA-2015-102673";"1/11/15";"5/11/15";"Standard Class"
"CA-2017-145303";"28/08/2017";"31/08/2017";"First Class"
"CA-2017-145303";"28/08/2017";"31/08/2017";"First Class"
"CA-2017-145303";"28/08/2017";"31/08/2017";"First Class"
"CA-2016-156104";"6/12/16";"8/12/16";"Second Class"
"US-2016-164308";"24/09/2016";"27/09/2016";"First Class"
"CA-2018-108112";"15/11/2018";"20/11/2018";"Standard Class"
"CA-2018-108112";"15/11/2018";"20/11/2018";"Standard Class"
"CA-2016-100685";"19/12/2016";"21/12/2016";"Second Class"
"CA-2016-100685";"19/12/2016";"21/12/2016";"Second Class"
"CA-2016-100685";"19/12/2016";"21/12/2016";"Second Class"
"CA-2016-165414";"21/12/2016";"24/12/2016";"First Class"
"CA-2017-140417";"25/09/2017";"29/09/2017";"Standard Class"
"CA-2017-140417";"25/09/2017";"29/09/2017";"Standard Class"
"US-2018-151316";"24/06/2018";"30/06/2018";"Standard Class"
"US-2018-151316";"24/06/2018";"30/06/2018";"Standard Class"
"CA-2018-163692";"7/9/18";"9/9/18";"First Class"
"CA-2017-111913";"4/8/17";"6/8/17";"Second Class"
"CA-2017-111913";"4/8/17";"6/8/17";"Second Class"
"CA-2017-111913";"4/8/17";"6/8/17";"Second Class"
"US-2015-156559";"19/08/2015";"26/08/2015";"Standard Class"
"CA-2017-161473";"1/4/17";"5/4/17";"Standard Class"
"CA-2017-161473";"1/4/17";"5/4/17";"Standard Class"
"CA-2017-161473";"1/4/17";"5/4/17";"Standard Class"
"CA-2018-166576";"16/05/2018";"18/05/2018";"First Class"
"CA-2016-102491";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2016-102491";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2016-102491";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2015-116904";"23/09/2015";"28/09/2015";"Standard Class"
"CA-2015-116904";"23/09/2015";"28/09/2015";"Standard Class"
"CA-2015-116904";"23/09/2015";"28/09/2015";"Standard Class"
"CA-2015-116904";"23/09/2015";"28/09/2015";"Standard Class"
"US-2018-102288";"19/06/2018";"23/06/2018";"Standard Class"
"US-2018-102288";"19/06/2018";"23/06/2018";"Standard Class"
"US-2018-102288";"19/06/2018";"23/06/2018";"Standard Class"
"CA-2018-137456";"21/12/2018";"21/12/2018";"Same Day"
"US-2018-155999";"7/8/18";"13/08/2018";"Standard Class"
"US-2018-155999";"7/8/18";"13/08/2018";"Standard Class"
"US-2017-148334";"22/08/2017";"26/08/2017";"Standard Class"
"CA-2016-105599";"7/9/16";"7/9/16";"Same Day"
"CA-2016-105599";"7/9/16";"7/9/16";"Same Day"
"CA-2016-153717";"25/12/2016";"1/1/17";"Standard Class"
"CA-2016-153717";"25/12/2016";"1/1/17";"Standard Class"
"CA-2016-153717";"25/12/2016";"1/1/17";"Standard Class"
"CA-2016-153717";"25/12/2016";"1/1/17";"Standard Class"
"CA-2016-116687";"2/5/16";"7/5/16";"Standard Class"
"CA-2016-116687";"2/5/16";"7/5/16";"Standard Class"
"CA-2017-163573";"24/11/2017";"27/11/2017";"First Class"
"CA-2016-153416";"24/11/2016";"29/11/2016";"Standard Class"
"CA-2016-153416";"24/11/2016";"29/11/2016";"Standard Class"
"CA-2016-153416";"24/11/2016";"29/11/2016";"Standard Class"
"CA-2016-153416";"24/11/2016";"29/11/2016";"Standard Class"
"CA-2018-117394";"4/9/18";"10/9/18";"Standard Class"
"CA-2018-133823";"11/5/18";"12/5/18";"Same Day"
"CA-2018-133823";"11/5/18";"12/5/18";"Same Day"
"CA-2018-133823";"11/5/18";"12/5/18";"Same Day"
"CA-2015-127523";"11/5/15";"18/05/2015";"Standard Class"
"CA-2018-123239";"27/07/2018";"31/07/2018";"Second Class"
"CA-2018-156769";"6/5/18";"9/5/18";"First Class"
"CA-2015-127299";"19/09/2015";"24/09/2015";"Standard Class"
"CA-2015-127299";"19/09/2015";"24/09/2015";"Standard Class"
"CA-2016-121272";"29/03/2016";"4/4/16";"Standard Class"
"CA-2015-115336";"18/11/2015";"25/11/2015";"Standard Class"
"CA-2016-111703";"2/7/16";"9/7/16";"Standard Class"
"CA-2016-111703";"2/7/16";"9/7/16";"Standard Class"
"CA-2015-128839";"8/9/15";"13/09/2015";"Standard Class"
"CA-2015-128839";"8/9/15";"13/09/2015";"Standard Class"
"CA-2018-105914";"2/10/18";"8/10/18";"Standard Class"
"CA-2018-105914";"2/10/18";"8/10/18";"Standard Class"
"CA-2018-110926";"19/11/2018";"23/11/2018";"Standard Class"
"CA-2017-117226";"30/12/2017";"1/1/18";"First Class"
"CA-2018-127313";"1/12/18";"4/12/18";"First Class"
"CA-2018-127313";"1/12/18";"4/12/18";"First Class"
"CA-2017-136287";"13/06/2017";"17/06/2017";"Standard Class"
"US-2015-107699";"19/05/2015";"23/05/2015";"Standard Class"
"CA-2018-112725";"30/01/2018";"6/2/18";"Standard Class"
"CA-2018-112725";"30/01/2018";"6/2/18";"Standard Class"
"CA-2018-112725";"30/01/2018";"6/2/18";"Standard Class"
"CA-2016-136196";"28/11/2016";"4/12/16";"Standard Class"
"CA-2018-106068";"23/10/2018";"28/10/2018";"Standard Class"
"CA-2018-106068";"23/10/2018";"28/10/2018";"Standard Class"
"CA-2018-106068";"23/10/2018";"28/10/2018";"Standard Class"
"CA-2018-106068";"23/10/2018";"28/10/2018";"Standard Class"
"CA-2018-100160";"7/9/18";"11/9/18";"Standard Class"
"CA-2018-100160";"7/9/18";"11/9/18";"Standard Class"
"CA-2018-100160";"7/9/18";"11/9/18";"Standard Class"
"CA-2017-139689";"29/12/2017";"3/1/18";"Standard Class"
"CA-2017-139689";"29/12/2017";"3/1/18";"Standard Class"
"CA-2016-101091";"5/12/16";"9/12/16";"Second Class"
"CA-2016-101091";"5/12/16";"9/12/16";"Second Class"
"CA-2015-126907";"1/11/15";"8/11/15";"Standard Class"
"US-2017-164588";"16/04/2017";"23/04/2017";"Standard Class"
"CA-2018-115546";"14/05/2018";"18/05/2018";"Standard Class"
"CA-2018-115546";"14/05/2018";"18/05/2018";"Standard Class"
"CA-2016-163587";"14/03/2016";"18/03/2016";"Standard Class"
"CA-2016-163587";"14/03/2016";"18/03/2016";"Standard Class"
"US-2018-106131";"14/01/2018";"16/01/2018";"First Class"
"US-2018-106131";"14/01/2018";"16/01/2018";"First Class"
"CA-2016-160213";"8/3/16";"13/03/2016";"Standard Class"
"CA-2015-157924";"11/10/15";"13/10/2015";"First Class"
"CA-2015-157924";"11/10/15";"13/10/2015";"First Class"
"CA-2016-100216";"13/04/2016";"14/04/2016";"First Class"
"CA-2016-100216";"13/04/2016";"14/04/2016";"First Class"
"CA-2018-100601";"16/11/2018";"20/11/2018";"Standard Class"
"CA-2017-152163";"1/7/17";"1/7/17";"Same Day"
"CA-2017-152163";"1/7/17";"1/7/17";"Same Day"
"CA-2017-152163";"1/7/17";"1/7/17";"Same Day"
"CA-2016-154340";"29/11/2016";"30/11/2016";"First Class"
"CA-2015-128846";"7/4/15";"12/4/15";"Standard Class"
"CA-2015-128846";"7/4/15";"12/4/15";"Standard Class"
"CA-2017-148593";"16/06/2017";"18/06/2017";"Second Class"
"US-2018-119039";"6/3/18";"10/3/18";"Standard Class"
"CA-2018-128426";"7/10/18";"11/10/18";"Standard Class"
"US-2018-136868";"6/10/18";"12/10/18";"Standard Class"
"US-2018-136868";"6/10/18";"12/10/18";"Standard Class"
"US-2018-136868";"6/10/18";"12/10/18";"Standard Class"
"CA-2017-143749";"5/12/17";"7/12/17";"First Class"
"CA-2017-111493";"21/10/2017";"22/10/2017";"First Class"
"CA-2018-112536";"18/05/2018";"23/05/2018";"Standard Class"
"CA-2018-112536";"18/05/2018";"23/05/2018";"Standard Class"
"CA-2018-112536";"18/05/2018";"23/05/2018";"Standard Class"
"CA-2017-157714";"26/09/2017";"1/10/17";"Second Class"
"CA-2018-166709";"17/11/2018";"22/11/2018";"Standard Class"
"CA-2016-129392";"8/7/16";"8/7/16";"Same Day"
"CA-2016-150875";"16/11/2016";"20/11/2016";"Standard Class"
"CA-2016-150875";"16/11/2016";"20/11/2016";"Standard Class"
"CA-2016-154200";"18/06/2016";"22/06/2016";"Standard Class"
"CA-2017-124233";"8/4/17";"14/04/2017";"Standard Class"
"US-2016-134271";"18/04/2016";"23/04/2016";"Second Class"
"US-2017-161683";"3/12/17";"8/12/17";"Standard Class"
"US-2017-161683";"3/12/17";"8/12/17";"Standard Class"
"CA-2016-143105";"10/12/16";"10/12/16";"Same Day"
"CA-2016-143105";"10/12/16";"10/12/16";"Same Day"
"CA-2016-143105";"10/12/16";"10/12/16";"Same Day"
"CA-2016-143105";"10/12/16";"10/12/16";"Same Day"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2015-145387";"31/10/2015";"2/11/15";"Second Class"
"CA-2018-109715";"9/12/18";"14/12/2018";"Standard Class"
"CA-2015-166457";"5/5/15";"9/5/15";"Second Class"
"CA-2015-166457";"5/5/15";"9/5/15";"Second Class"
"CA-2015-166457";"5/5/15";"9/5/15";"Second Class"
"CA-2017-164637";"4/3/17";"8/3/17";"Standard Class"
"CA-2015-103590";"30/11/2015";"4/12/15";"Standard Class"
"CA-2016-111234";"18/02/2016";"22/02/2016";"Standard Class"
"CA-2018-149881";"1/4/18";"3/4/18";"First Class"
"CA-2018-149881";"1/4/18";"3/4/18";"First Class"
"CA-2018-134565";"11/6/18";"13/06/2018";"Second Class"
"CA-2018-134565";"11/6/18";"13/06/2018";"Second Class"
"CA-2018-134565";"11/6/18";"13/06/2018";"Second Class"
"CA-2018-134565";"11/6/18";"13/06/2018";"Second Class"
"CA-2018-134565";"11/6/18";"13/06/2018";"Second Class"
"CA-2017-108644";"30/09/2017";"3/10/17";"First Class"
"US-2015-102631";"13/12/2015";"17/12/2015";"Standard Class"
"CA-2018-120327";"11/11/18";"16/11/2018";"Standard Class"
"CA-2016-154970";"5/1/16";"10/1/16";"Standard Class"
"CA-2017-113803";"24/03/2017";"26/03/2017";"First Class"
"CA-2018-100223";"5/7/18";"10/7/18";"Standard Class"
"CA-2018-100223";"5/7/18";"10/7/18";"Standard Class"
"CA-2018-100223";"5/7/18";"10/7/18";"Standard Class"
"CA-2018-100223";"5/7/18";"10/7/18";"Standard Class"
"CA-2018-100223";"5/7/18";"10/7/18";"Standard Class"
"CA-2015-168823";"21/09/2015";"24/09/2015";"First Class"
"CA-2015-168823";"21/09/2015";"24/09/2015";"First Class"
"CA-2017-162404";"23/07/2017";"27/07/2017";"Standard Class"
"CA-2018-104024";"29/08/2018";"3/9/18";"Second Class"
"CA-2018-147144";"26/03/2018";"28/03/2018";"First Class"
"CA-2018-158673";"29/12/2018";"4/1/19";"Standard Class"
"CA-2015-133704";"20/09/2015";"26/09/2015";"Standard Class"
"CA-2015-133704";"20/09/2015";"26/09/2015";"Standard Class"
"CA-2017-159142";"4/4/17";"5/4/17";"First Class"
"CA-2017-159142";"4/4/17";"5/4/17";"First Class"
"CA-2015-138436";"26/03/2015";"30/03/2015";"Standard Class"
"CA-2018-117702";"28/11/2018";"4/12/18";"Standard Class"
"CA-2018-117702";"28/11/2018";"4/12/18";"Standard Class"
"CA-2018-117702";"28/11/2018";"4/12/18";"Standard Class"
"CA-2017-157336";"1/12/17";"5/12/17";"Second Class"
"CA-2017-157336";"1/12/17";"5/12/17";"Second Class"
"CA-2015-168130";"19/09/2015";"19/09/2015";"Same Day"
"CA-2016-155068";"23/10/2016";"23/10/2016";"Same Day"
"CA-2016-155068";"23/10/2016";"23/10/2016";"Same Day"
"CA-2016-155068";"23/10/2016";"23/10/2016";"Same Day"
"CA-2018-163160";"13/10/2018";"16/10/2018";"First Class"
"CA-2018-163160";"13/10/2018";"16/10/2018";"First Class"
"CA-2018-163160";"13/10/2018";"16/10/2018";"First Class"
"CA-2016-101924";"4/9/16";"9/9/16";"Standard Class"
"CA-2017-124793";"14/03/2017";"16/03/2017";"First Class"
"CA-2018-118367";"28/10/2018";"2/11/18";"Second Class"
"CA-2018-164819";"15/10/2018";"19/10/2018";"Second Class"
"CA-2018-158344";"7/8/18";"11/8/18";"Standard Class"
"CA-2018-123351";"21/09/2018";"25/09/2018";"Standard Class"
"CA-2018-110429";"3/11/18";"8/11/18";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2017-131611";"5/11/17";"9/11/17";"Standard Class"
"US-2018-124821";"25/06/2018";"29/06/2018";"Second Class"
"CA-2016-166975";"26/11/2016";"30/11/2016";"Standard Class"
"CA-2017-123806";"24/11/2017";"27/11/2017";"Second Class"
"US-2018-158505";"21/07/2018";"21/07/2018";"Same Day"
"US-2018-158505";"21/07/2018";"21/07/2018";"Same Day"
"CA-2016-142692";"23/10/2016";"28/10/2016";"Standard Class"
"CA-2016-123456";"9/7/16";"13/07/2016";"Standard Class"
"CA-2018-151358";"18/08/2018";"22/08/2018";"Standard Class"
"US-2017-107440";"16/04/2017";"20/04/2017";"Standard Class"
"US-2017-107440";"16/04/2017";"20/04/2017";"Standard Class"
"US-2017-107440";"16/04/2017";"20/04/2017";"Standard Class"
"CA-2015-166989";"14/11/2015";"18/11/2015";"Standard Class"
"CA-2015-166989";"14/11/2015";"18/11/2015";"Standard Class"
"CA-2015-103100";"20/12/2015";"23/12/2015";"First Class"
"CA-2015-103100";"20/12/2015";"23/12/2015";"First Class"
"CA-2016-105690";"21/11/2016";"26/11/2016";"Second Class"
"CA-2016-105690";"21/11/2016";"26/11/2016";"Second Class"
"CA-2016-105690";"21/11/2016";"26/11/2016";"Second Class"
"CA-2018-127516";"28/12/2018";"3/1/19";"Standard Class"
"US-2016-117184";"17/05/2016";"21/05/2016";"Standard Class"
"US-2016-117184";"17/05/2016";"21/05/2016";"Standard Class"
"CA-2018-102407";"9/12/18";"13/12/2018";"Second Class"
"CA-2018-102407";"9/12/18";"13/12/2018";"Second Class"
"CA-2018-102407";"9/12/18";"13/12/2018";"Second Class"
"CA-2018-130967";"10/3/18";"16/03/2018";"Standard Class"
"CA-2018-101581";"22/10/2018";"27/10/2018";"Standard Class"
"CA-2018-169124";"3/7/18";"10/7/18";"Standard Class"
"CA-2018-117261";"4/9/18";"10/9/18";"Standard Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2018-129021";"23/08/2018";"26/08/2018";"Second Class"
"CA-2015-123253";"22/08/2015";"25/08/2015";"Second Class"
"CA-2017-121601";"4/10/17";"4/10/17";"Same Day"
"CA-2015-162278";"26/10/2015";"30/10/2015";"Second Class"
"CA-2015-162278";"26/10/2015";"30/10/2015";"Second Class"
"CA-2017-161095";"28/06/2017";"28/06/2017";"Same Day"
"CA-2017-161095";"28/06/2017";"28/06/2017";"Same Day"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-125829";"4/11/15";"11/11/15";"Standard Class"
"CA-2015-123127";"8/9/15";"12/9/15";"Standard Class"
"CA-2016-115945";"25/06/2016";"1/7/16";"Standard Class"
"CA-2016-115945";"25/06/2016";"1/7/16";"Standard Class"
"CA-2016-115945";"25/06/2016";"1/7/16";"Standard Class"
"CA-2016-136735";"26/07/2016";"2/8/16";"Standard Class"
"US-2018-136189";"7/12/18";"11/12/18";"Standard Class"
"CA-2015-152345";"29/12/2015";"3/1/16";"Second Class"
"CA-2015-152345";"29/12/2015";"3/1/16";"Second Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"US-2016-147662";"14/02/2016";"19/02/2016";"Standard Class"
"CA-2017-153346";"25/01/2017";"27/01/2017";"First Class"
"CA-2017-153346";"25/01/2017";"27/01/2017";"First Class"
"CA-2018-118360";"1/4/18";"7/4/18";"Standard Class"
"CA-2018-149853";"3/10/18";"9/10/18";"Standard Class"
"CA-2018-149853";"3/10/18";"9/10/18";"Standard Class"
"CA-2018-107909";"1/9/18";"6/9/18";"Standard Class"
"CA-2018-107909";"1/9/18";"6/9/18";"Standard Class"
"CA-2016-112375";"21/12/2016";"27/12/2016";"Standard Class"
"CA-2016-112375";"21/12/2016";"27/12/2016";"Standard Class"
"CA-2016-154795";"20/12/2016";"24/12/2016";"Standard Class"
"CA-2016-154795";"20/12/2016";"24/12/2016";"Standard Class"
"CA-2016-125234";"27/11/2016";"1/12/16";"Standard Class"
"CA-2016-125234";"27/11/2016";"1/12/16";"Standard Class"
"CA-2018-133501";"27/08/2018";"1/9/18";"Standard Class"
"US-2015-129609";"22/03/2015";"22/03/2015";"Same Day"
"CA-2018-130309";"17/12/2018";"21/12/2018";"Standard Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2018-105410";"19/03/2018";"22/03/2018";"First Class"
"CA-2017-120355";"18/09/2017";"25/09/2017";"Standard Class"
"CA-2017-120355";"18/09/2017";"25/09/2017";"Standard Class"
"CA-2018-169894";"24/11/2018";"29/11/2018";"Second Class"
"CA-2018-169894";"24/11/2018";"29/11/2018";"Second Class"
"US-2018-100482";"11/4/18";"15/04/2018";"Standard Class"
"US-2018-100482";"11/4/18";"15/04/2018";"Standard Class"
"CA-2018-107748";"10/12/18";"12/12/18";"Second Class"
"CA-2018-107748";"10/12/18";"12/12/18";"Second Class"
"CA-2018-153654";"24/11/2018";"26/11/2018";"Second Class"
"CA-2016-155600";"4/12/16";"7/12/16";"Second Class"
"CA-2016-155600";"4/12/16";"7/12/16";"Second Class"
"CA-2018-162565";"11/12/18";"11/12/18";"Same Day"
"CA-2018-162565";"11/12/18";"11/12/18";"Same Day"
"CA-2018-162565";"11/12/18";"11/12/18";"Same Day"
"CA-2017-127642";"21/05/2017";"23/05/2017";"First Class"
"US-2018-163195";"17/02/2018";"21/02/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-111332";"20/05/2018";"22/05/2018";"Second Class"
"CA-2018-117044";"11/9/18";"13/09/2018";"Second Class"
"CA-2018-117044";"11/9/18";"13/09/2018";"Second Class"
"US-2017-165078";"5/11/17";"10/11/17";"Standard Class"
"US-2017-165078";"5/11/17";"10/11/17";"Standard Class"
"US-2017-165078";"5/11/17";"10/11/17";"Standard Class"
"US-2018-169320";"23/07/2018";"25/07/2018";"Second Class"
"US-2018-169320";"23/07/2018";"25/07/2018";"Second Class"
"CA-2017-158575";"18/11/2017";"24/11/2017";"Standard Class"
"CA-2015-166954";"25/04/2015";"30/04/2015";"Standard Class"
"CA-2015-166954";"25/04/2015";"30/04/2015";"Standard Class"
"CA-2015-166954";"25/04/2015";"30/04/2015";"Standard Class"
"CA-2016-140830";"30/11/2016";"2/12/16";"Second Class"
"CA-2016-140830";"30/11/2016";"2/12/16";"Second Class"
"CA-2016-152891";"25/10/2016";"30/10/2016";"Standard Class"
"CA-2016-152891";"25/10/2016";"30/10/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"US-2016-122784";"20/07/2016";"27/07/2016";"Standard Class"
"CA-2017-156811";"27/10/2017";"2/11/17";"Standard Class"
"CA-2017-156811";"27/10/2017";"2/11/17";"Standard Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2018-111556";"20/11/2018";"22/11/2018";"First Class"
"CA-2017-108868";"8/9/17";"12/9/17";"Standard Class"
"CA-2017-108868";"8/9/17";"12/9/17";"Standard Class"
"CA-2015-142965";"20/07/2015";"20/07/2015";"Same Day"
"CA-2015-142965";"20/07/2015";"20/07/2015";"Same Day"
"CA-2017-148740";"15/11/2017";"19/11/2017";"Standard Class"
"US-2015-138758";"7/7/15";"11/7/15";"Standard Class"
"US-2015-138758";"7/7/15";"11/7/15";"Standard Class"
"CA-2017-131737";"17/03/2017";"17/03/2017";"Same Day"
"CA-2017-131737";"17/03/2017";"17/03/2017";"Same Day"
"CA-2017-131737";"17/03/2017";"17/03/2017";"Same Day"
"CA-2017-114538";"26/12/2017";"27/12/2017";"First Class"
"CA-2015-127936";"2/9/15";"4/9/15";"First Class"
"CA-2016-164336";"5/7/16";"10/7/16";"Standard Class"
"CA-2016-164336";"5/7/16";"10/7/16";"Standard Class"
"CA-2017-100041";"20/11/2017";"25/11/2017";"Standard Class"
"CA-2017-100041";"20/11/2017";"25/11/2017";"Standard Class"
"CA-2017-100041";"20/11/2017";"25/11/2017";"Standard Class"
"US-2015-154879";"6/5/15";"11/5/15";"Standard Class"
"US-2015-154879";"6/5/15";"11/5/15";"Standard Class"
"CA-2015-130624";"21/06/2015";"24/06/2015";"First Class"
"CA-2015-130624";"21/06/2015";"24/06/2015";"First Class"
"CA-2015-130624";"21/06/2015";"24/06/2015";"First Class"
"CA-2018-132339";"19/08/2018";"23/08/2018";"Standard Class"
"CA-2015-153983";"29/11/2015";"6/12/15";"Standard Class"
"CA-2015-153983";"29/11/2015";"6/12/15";"Standard Class"
"CA-2018-112900";"9/4/18";"12/4/18";"Second Class"
"CA-2015-160157";"20/12/2015";"27/12/2015";"Standard Class"
"CA-2015-139633";"17/12/2015";"24/12/2015";"Standard Class"
"CA-2016-163090";"17/11/2016";"21/11/2016";"Second Class"
"CA-2015-117016";"4/3/15";"9/3/15";"Standard Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"CA-2018-159464";"18/05/2018";"19/05/2018";"First Class"
"US-2018-103226";"22/09/2018";"28/09/2018";"Standard Class"
"CA-2018-119452";"21/03/2018";"27/03/2018";"Standard Class"
"CA-2018-147725";"14/09/2018";"14/09/2018";"Same Day"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-168893";"3/11/17";"8/11/17";"Second Class"
"CA-2017-163398";"3/5/17";"8/5/17";"Standard Class"
"CA-2017-163398";"3/5/17";"8/5/17";"Standard Class"
"CA-2017-163398";"3/5/17";"8/5/17";"Standard Class"
"CA-2017-162726";"27/12/2017";"2/1/18";"Standard Class"
"CA-2017-162726";"27/12/2017";"2/1/18";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2017-111290";"22/07/2017";"26/07/2017";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"US-2015-147704";"16/11/2015";"21/11/2015";"Standard Class"
"CA-2016-121965";"19/06/2016";"23/06/2016";"Standard Class"
"CA-2016-121965";"19/06/2016";"23/06/2016";"Standard Class"
"CA-2016-121965";"19/06/2016";"23/06/2016";"Standard Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"CA-2017-147137";"4/7/17";"6/7/17";"First Class"
"US-2016-146745";"3/9/16";"8/9/16";"Standard Class"
"US-2016-146745";"3/9/16";"8/9/16";"Standard Class"
"CA-2018-115175";"7/8/18";"12/8/18";"Standard Class"
"CA-2018-105851";"13/03/2018";"20/03/2018";"Standard Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"US-2018-125717";"28/09/2018";"1/10/18";"First Class"
"CA-2016-163895";"7/8/16";"11/8/16";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-168641";"24/11/2018";"1/12/18";"Standard Class"
"CA-2018-156895";"8/5/18";"12/5/18";"Standard Class"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-121300";"29/09/2018";"29/09/2018";"Same Day"
"CA-2018-130211";"22/10/2018";"22/10/2018";"Same Day"
"CA-2018-130211";"22/10/2018";"22/10/2018";"Same Day"
"CA-2015-147235";"24/03/2015";"28/03/2015";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
"CA-2017-109365";"3/11/17";"8/11/17";"Standard Class"
