"Product ID";"Category";"Sub-Category";"Product Name";"Cost";"Price";"Profit";"Quantity";"Sales";"Customer ID"
"TEC-MA-10000418";"Technology";"Machines";"Cubify CubeX 3D Printer Double Head Print";125;422;297;1;422;"CS-12505"
"TEC-AC-10000926";"Technology";"Accessories";"NETGEAR RangeMax WNR1000 Wireless Router";636;572;-64;11;6292;"CS-12505"
"OFF-EN-10001509";"Office Supplies";"Envelopes";"Poly String Tie Envelopes";319;529;210;16;8460;"SP-20920"
"OFF-AP-10001366";"Office Supplies";"Appliances";"Staple holder";918;585;-333;6;3507;"CD-12790"
"OFF-FA-10003485";"Office Supplies";"Fasteners";"Staples";30;658;628;2;1316;"CD-12790"
"OFF-ST-10004507";"Office Supplies";"Storage";"Advantus Rolling Storage Box";946;365;-581;1;365;"CD-12790"
"OFF-BI-10002353";"Office Supplies";"Binders";"GBC VeloBind Cover Sets";55;609;553;2;1217;"CD-12790"
"OFF-AP-10001271";"Office Supplies";"Appliances";"Eureka The Boss Cordless Rechargeable Stick Vac";694;559;-135;2;1118;"RF-19840"
"TEC-PH-10004924";"Technology";"Phones";"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black";866;194;-671;18;3499;"RF-19840"
"OFF-BI-10002706";"Office Supplies";"Binders";"Avery Premier Heavy-Duty Binder with Round Locking Rings";850;106;-745;11;1161;"FO-14305"
"OFF-ST-10003442";"Office Supplies";"Storage";"Eldon Portable Mobile Manager";187;220;33;2;440;"ER-13855"
"FUR-TA-10002533";"Furniture";"Tables";"BPI Conference Tables";546;337;-209;4;1348;"ER-13855"
"OFF-SU-10003505";"Office Supplies";"Supplies";"Premier Electric Letter Opener";194;162;-32;4;648;"ER-13855"
"OFF-LA-10002762";"Office Supplies";"Labels";"Avery 485";645;466;-179;1;466;"PB-19150"
"OFF-BI-10000279";"Office Supplies";"Binders";"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";646;982;336;3;2946;"LW-17215"
"OFF-FA-10000936";"Office Supplies";"Fasteners";"Acco Hot Clips Clips to Go";159;206;47;20;4129;"LW-17215"
"FUR-FU-10004973";"Furniture";"Furnishings";"Flat Face Poster Frame";290;687;397;20;13746;"LW-17215"
"OFF-PA-10000791";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book";903;591;-312;3;1772;"LW-17215"
"OFF-BI-10001132";"Office Supplies";"Binders";"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";201;536;335;12;6438;"FG-14260"
"OFF-BI-10002012";"Office Supplies";"Binders";"Wilson Jones Easy Flow II Sheet Lifters";84;626;541;12;7510;"BP-11050"
"TEC-AC-10001383";"Technology";"Accessories";"Logitech Wireless Touch Keyboard K400";820;628;-192;10;6282;"SP-20860"
"OFF-PA-10002036";"Office Supplies";"Paper";"Xerox 1930";381;59;-322;19;1130;"JD-15895"
"OFF-PA-10002377";"Office Supplies";"Paper";"Xerox 1916";510;406;-105;21;8517;"JD-15895"
"TEC-PH-10000526";"Technology";"Phones";"Vtech CS6719";227;787;560;13;10227;"FM-14380"
"OFF-BI-10001078";"Office Supplies";"Binders";"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";126;662;536;22;14574;"MP-17965"
"OFF-EN-10004483";"Office Supplies";"Envelopes";"#10 White Business Envelopes,4 1/8 x 9 1/2";293;249;-44;15;3730;"HR-14830"
"TEC-PH-10002624";"Technology";"Phones";"Samsung Galaxy S4 Mini";522;75;-447;25;1884;"HR-14830"
"FUR-CH-10003396";"Furniture";"Chairs";"Global Deluxe Steno Chair";752;13;-739;9;117;"HR-14830"
"OFF-ST-10002756";"Office Supplies";"Storage";"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";733;442;-291;7;3095;"BW-11065"
"FUR-FU-10002813";"Furniture";"Furnishings";"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size";764;795;31;4;3180;"MS-17710"
"OFF-LA-10003714";"Office Supplies";"Labels";"Avery 510";568;874;305;6;5242;"SJ-20125"
"OFF-ST-10003716";"Office Supplies";"Storage";"Tennsco Double-Tier Lockers";643;477;-166;11;5248;"SJ-20125"
"OFF-ST-10002289";"Office Supplies";"Storage";"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";738;9;-729;2;18;"SJ-20125"
"OFF-AR-10001315";"Office Supplies";"Art";"Newell 310";925;817;-107;8;6539;"SJ-20125"
"OFF-BI-10000042";"Office Supplies";"Binders";"Pressboard Data Binder, Crimson, 12"" X 8 1/2""";479;999;520;25;24973;"SJ-20125"
"OFF-BI-10004236";"Office Supplies";"Binders";"XtraLife ClearVue Slant-D Ring Binder, White, 3""";292;799;507;2;1598;"VS-21820"
"OFF-AR-10001955";"Office Supplies";"Art";"Newell 319";547;772;225;1;772;"VS-21820"
"TEC-PH-10004080";"Technology";"Phones";"Avaya 5410 Digital phone";837;393;-445;11;4320;"VS-21820"
"OFF-PA-10000791";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book";222;714;492;6;4286;"DK-13090"
"OFF-AR-10001770";"Office Supplies";"Art";"Economy #2 Pencils";956;109;-846;15;1641;"DK-13090"
"FUR-TA-10002356";"Furniture";"Tables";"Bevis Boat-Shaped Conference Table";513;614;101;18;11045;"DK-13090"
"FUR-FU-10003274";"Furniture";"Furnishings";"Regeneration Desk Collection";134;354;219;16;5663;"DK-13090"
"FUR-BO-10004834";"Furniture";"Bookcases";"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish";270;708;438;8;5662;"MG-17680"
"TEC-PH-10000307";"Technology";"Phones";"Shocksock Galaxy S4 Armband";347;327;-20;13;4254;"MG-17680"
"OFF-AR-10002240";"Office Supplies";"Art";"Panasonic KP-150 Electric Pencil Sharpener";213;954;741;24;22889;"DP-13390"
"OFF-PA-10001801";"Office Supplies";"Paper";"Xerox 193";323;285;-38;17;4849;"DP-13390"
"OFF-BI-10001120";"Office Supplies";"Binders";"Ibico EPK-21 Electric Binding System";298;708;410;1;708;"DP-13390"
"OFF-FA-10000611";"Office Supplies";"Fasteners";"Binder Clips by OIC";853;72;-781;2;144;"CJ-12010"
"OFF-ST-10000036";"Office Supplies";"Storage";"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16";597;478;-119;16;7641;"CW-11905"
"OFF-ST-10004950";"Office Supplies";"Storage";"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost";490;435;-55;10;4353;"GW-14605"
"OFF-AR-10003770";"Office Supplies";"Art";"Newell 340";12;202;190;5;1011;"PP-18955"
"TEC-AC-10002800";"Technology";"Accessories";"Plantronics Audio 478 Stereo USB Headset";939;336;-603;16;5373;"PP-18955"
"FUR-CH-10002439";"Furniture";"Chairs";"Iceberg Nesting Folding Chair, 19w x 6d x 43h";950;765;-185;10;7651;"PW-19030"
"FUR-CH-10004218";"Furniture";"Chairs";"Global Fabric Manager's Chair, Dark Gray";566;214;-352;23;4912;"PW-19030"
"TEC-PH-10004042";"Technology";"Phones";"ClearOne Communications CHAT 70 OC Speaker Phone";652;16;-636;21;332;"CY-12745"
"OFF-EN-10001137";"Office Supplies";"Envelopes";"#10 Gummed Flap White Envelopes, 100/Box";187;116;-71;3;348;"CY-12745"
"FUR-CH-10002017";"Furniture";"Chairs";"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair";83;611;528;11;6716;"BW-11110"
"OFF-AR-10000588";"Office Supplies";"Art";"Newell 345";528;748;221;9;6735;"BW-11110"
"TEC-PH-10003174";"Technology";"Phones";"RCA ViSYS 25825 Wireless digital phone";428;660;232;16;10554;"BW-11110"
"OFF-BI-10001524";"Office Supplies";"Binders";"GBC Premium Transparent Covers with Diagonal Lined Pattern";563;995;432;15;14921;"BW-11110"
"TEC-PH-10001552";"Technology";"Phones";"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink";246;175;-71;10;1746;"MB-18085"
"OFF-AR-10004757";"Office Supplies";"Art";"Crayola Colored Pencils";173;472;299;4;1887;"CR-12820"
"FUR-TA-10002530";"Furniture";"Tables";"Iceberg OfficeWorks 42"" Round Tables";88;471;382;25;11765;"EB-14110"
"TEC-PH-10001494";"Technology";"Phones";"Polycom CX600 IP Phone VoIP phone";547;580;33;17;9866;"EB-14110"
"FUR-CH-10004289";"Furniture";"Chairs";"Global Super Steno Chair";217;674;457;7;4721;"SH-19975"
"OFF-LA-10002945";"Office Supplies";"Labels";"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White";642;543;-99;16;8696;"SH-19975"
"TEC-AC-10002567";"Technology";"Accessories";"Logitech G602 Wireless Gaming Mouse";553;372;-181;5;1859;"SH-19975"
"OFF-EN-10001509";"Office Supplies";"Envelopes";"Poly String Tie Envelopes";331;27;-304;18;484;"CV-12295"
"FUR-TA-10003954";"Furniture";"Tables";"Hon 94000 Series Round Tables";575;93;-482;22;2054;"CV-12295"
"OFF-AP-10002892";"Office Supplies";"Appliances";"Belkin F5C206VTEL 6 Outlet Surge";749;432;-316;16;6918;"AT-10735"
"OFF-BI-10003638";"Office Supplies";"Binders";"GBC Durable Plastic Covers";950;363;-587;18;6530;"AG-10390"
"OFF-PA-10001569";"Office Supplies";"Paper";"Xerox 232";396;195;-201;19;3709;"AG-10390"
"FUR-TA-10001676";"Furniture";"Tables";"Hon 61000 Series Interactive Training Tables";741;381;-360;16;6099;"GM-14500"
"OFF-PA-10001125";"Office Supplies";"Paper";"Xerox 1988";501;562;61;5;2810;"JK-15205"
"TEC-PH-10002496";"Technology";"Phones";"Cisco SPA301";711;861;150;14;12059;"JK-15205"
"FUR-FU-10004053";"Furniture";"Furnishings";"DAX Two-Tone Silver Metal Document Frame";399;216;-182;20;4322;"DW-13540"
"OFF-ST-10000321";"Office Supplies";"Storage";"Akro Stacking Bins";949;690;-259;8;5518;"AS-10090"
"OFF-ST-10002957";"Office Supplies";"Storage";"Sterilite Show Offs Storage Containers";342;818;476;3;2454;"AS-10090"
"OFF-LA-10000973";"Office Supplies";"Labels";"Avery 502";548;777;229;13;10103;"AS-10090"
"OFF-PA-10000143";"Office Supplies";"Paper";"Astroparche Fine Business Paper";28;997;969;10;9965;"TS-21205"
"OFF-AP-10003287";"Office Supplies";"Appliances";"Tripp Lite TLP810NET Broadband Surge for Modem/Fax";383;690;307;6;4140;"TS-21205"
"OFF-PA-10001526";"Office Supplies";"Paper";"Xerox 1949";360;174;-186;1;174;"SM-20320"
"OFF-AP-10004540";"Office Supplies";"Appliances";"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue";337;660;323;13;8581;"BH-11710"
"TEC-AC-10001266";"Technology";"Accessories";"Memorex Micro Travel Drive 8 GB";440;158;-283;6;945;"BH-11710"
"OFF-BI-10004233";"Office Supplies";"Binders";"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";140;446;306;5;2232;"LW-16825"
"TEC-PH-10003505";"Technology";"Phones";"Geemarc AmpliPOWER60";794;918;125;13;11940;"LW-16825"
"OFF-AP-10001005";"Office Supplies";"Appliances";"Honeywell Quietcare HEPA Air Cleaner";769;575;-194;10;5752;"LW-16825"
"OFF-PA-10001712";"Office Supplies";"Paper";"Xerox 1948";514;191;-323;7;1337;"LW-16825"
"OFF-BI-10002353";"Office Supplies";"Binders";"GBC VeloBind Cover Sets";863;811;-52;25;20268;"JA-15970"
"TEC-AC-10003038";"Technology";"Accessories";"Kingston Digital DataTraveler 16GB USB 2.0";588;927;338;21;19457;"KA-16525"
"OFF-ST-10000934";"Office Supplies";"Storage";"Contico 72""H Heavy-Duty Storage System";50;78;28;24;1878;"KA-16525"
"OFF-ST-10002743";"Office Supplies";"Storage";"SAFCO Boltless Steel Shelving";457;485;28;12;5825;"TG-21310"
"OFF-PA-10001846";"Office Supplies";"Paper";"Xerox 1899";182;958;776;8;7663;"TG-21310"
"FUR-CH-10004287";"Furniture";"Chairs";"SAFCO Arco Folding Chair";120;254;135;19;4834;"TG-21310"
"FUR-BO-10001608";"Furniture";"Bookcases";"Hon Metal Bookcases, Black";262;834;572;21;17511;"TG-21310"
"OFF-PA-10000357";"Office Supplies";"Paper";"Xerox 1888";660;479;-181;3;1436;"DB-13360"
"OFF-PA-10000575";"Office Supplies";"Paper";"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page";856;700;-156;16;11198;"LS-17245"
"TEC-AC-10002167";"Technology";"Accessories";"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive";260;202;-58;7;1413;"MO-17950"
"OFF-EN-10004459";"Office Supplies";"Envelopes";"Security-Tint Envelopes";444;939;496;23;21607;"CA-11965"
"OFF-LA-10002271";"Office Supplies";"Labels";"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set";24;914;890;15;13715;"DB-12910"
"FUR-CH-10004063";"Furniture";"Chairs";"Global Deluxe High-Back Manager's Chair";823;720;-104;12;8638;"DB-12910"
"OFF-PA-10004610";"Office Supplies";"Paper";"Xerox 1900";976;802;-174;3;2406;"DB-12910"
"OFF-PA-10001878";"Office Supplies";"Paper";"Xerox 1891";453;82;-371;20;1644;"DB-12910"
"OFF-PA-10002036";"Office Supplies";"Paper";"Xerox 1930";105;341;236;6;2047;"DK-12835"
"OFF-AP-10003278";"Office Supplies";"Appliances";"Belkin 7-Outlet SurgeMaster Home Series";780;761;-18;12;9134;"DK-12835"
"OFF-LA-10001641";"Office Supplies";"Labels";"Avery 518";91;642;551;9;5778;"EB-14170"
"FUR-FU-10003806";"Furniture";"Furnishings";"Tenex Chairmat w/ Average Lip, 45"" x 53""";949;339;-610;10;3391;"DR-12940"
"FUR-TA-10003392";"Furniture";"Tables";"Global Adaptabilities Conference Tables";595;540;-55;10;5399;"JS-15685"
"OFF-AR-10003856";"Office Supplies";"Art";"Newell 344";941;540;-400;2;1081;"LC-16870"
"TEC-AC-10002006";"Technology";"Accessories";"Memorex Micro Travel Drive 16 GB";429;287;-142;13;3728;"LC-16870"
"TEC-AC-10002006";"Technology";"Accessories";"Memorex Micro Travel Drive 16 GB";136;271;135;5;1356;"LC-16870"
"OFF-PA-10002246";"Office Supplies";"Paper";"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book";24;316;292;7;2213;"LC-16870"
"OFF-SU-10004782";"Office Supplies";"Supplies";"Elite 5"" Scissors";617;743;126;18;13375;"LC-16870"
"FUR-FU-10004351";"Furniture";"Furnishings";"Staple-based wall hangings";477;468;-9;24;11224;"LC-16870"
"FUR-FU-10004270";"Furniture";"Furnishings";"Eldon Image Series Desk Accessories, Burgundy";865;44;-822;7;306;"LC-16870"
"FUR-FU-10004053";"Furniture";"Furnishings";"DAX Two-Tone Silver Metal Document Frame";795;178;-616;13;2319;"LC-16870"
"OFF-PA-10000019";"Office Supplies";"Paper";"Xerox 1931";591;86;-505;22;1893;"JP-15520"
"OFF-AR-10003811";"Office Supplies";"Art";"Newell 327";870;571;-300;5;2854;"TS-21655"
"TEC-AC-10001838";"Technology";"Accessories";"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset";232;519;287;5;2596;"TS-21655"
"FUR-FU-10003553";"Furniture";"Furnishings";"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";380;261;-119;12;3132;"TS-21655"
"OFF-PA-10003302";"Office Supplies";"Paper";"Xerox 1906";237;235;-2;22;5176;"TS-21655"
"OFF-BI-10002412";"Office Supplies";"Binders";"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders";480;834;354;25;20838;"NM-18445"
"OFF-BI-10002852";"Office Supplies";"Binders";"Ibico Standard Transparent Covers";138;760;623;6;4562;"EH-14125"
"OFF-BI-10000145";"Office Supplies";"Binders";"Zipper Ring Binder Pockets";825;165;-660;7;1154;"EH-14125"
"OFF-PA-10001970";"Office Supplies";"Paper";"Xerox 1908";264;31;-233;11;343;"EH-14125"
"OFF-AP-10001563";"Office Supplies";"Appliances";"Belkin Premiere Surge Master II 8-outlet surge protector";895;920;25;25;22993;"DC-12850"
"OFF-BI-10001359";"Office Supplies";"Binders";"GBC DocuBind TL300 Electric Binding System";255;148;-107;15;2223;"DC-12850"
"OFF-FA-10003495";"Office Supplies";"Fasteners";"Staples";142;583;441;7;4084;"DC-12850"
"TEC-AC-10003709";"Technology";"Accessories";"Maxell 4.7GB DVD-R 5/Pack";885;352;-533;15;5285;"DC-12850"
"FUR-FU-10003268";"Furniture";"Furnishings";"Eldon Radial Chair Mat for Low to Medium Pile Carpets";403;302;-101;5;1511;"DC-12850"
"OFF-EN-10003845";"Office Supplies";"Envelopes";"Colored Envelopes";4;569;565;17;9677;"DC-12850"
"FUR-CH-10002073";"Furniture";"Chairs";"Hon Olson Stacker Chairs";372;495;123;6;2970;"DC-12850"
"OFF-PA-10001357";"Office Supplies";"Paper";"Xerox 1886";410;824;414;8;6590;"DO-13645"
"OFF-EN-10001415";"Office Supplies";"Envelopes";"Staple envelope";645;545;-100;3;1635;"LS-16975"
"OFF-BI-10002813";"Office Supplies";"Binders";"Avery Reinforcements for Hole-Punch Pages";96;471;375;12;5649;"LS-16975"
"OFF-AP-10003849";"Office Supplies";"Appliances";"Hoover Shoulder Vac Commercial Portable Vacuum";973;369;-605;3;1106;"RW-19630"
"FUR-TA-10004147";"Furniture";"Tables";"Hon 4060 Series Tables";372;691;319;19;13136;"RD-19720"
"OFF-AR-10001662";"Office Supplies";"Art";"Rogers Handheld Barrel Pencil Sharpener";357;406;50;17;6905;"RD-19720"
"OFF-ST-10001558";"Office Supplies";"Storage";"Acco Perma 4000 Stacking Storage Drawers";184;722;538;11;7942;"RD-19720"
"FUR-BO-10001337";"Furniture";"Bookcases";"O'Sullivan Living Dimensions 2-Shelf Bookcases";919;858;-61;12;10294;"RD-19720"
"FUR-FU-10001602";"Furniture";"Furnishings";"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";672;247;-426;17;4193;"RB-19570"
"OFF-ST-10003996";"Office Supplies";"Storage";"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite";669;553;-116;16;8853;"JE-15715"
"TEC-MA-10003673";"Technology";"Machines";"Hewlett-Packard Desktjet 6988DT Refurbished Printer";600;791;191;17;13451;"SR-20740"
"TEC-AC-10004992";"Technology";"Accessories";"Kingston Digital DataTraveler 64GB USB 2.0";365;500;135;3;1500;"SR-20740"
"FUR-CH-10002880";"Furniture";"Chairs";"Global High-Back Leather Tilter, Burgundy";77;91;14;22;1994;"PO-19195"
"OFF-AR-10000380";"Office Supplies";"Art";"Hunt PowerHouse Electric Pencil Sharpener, Blue";389;476;87;5;2382;"JK-16120"
"OFF-BI-10002706";"Office Supplies";"Binders";"Avery Premier Heavy-Duty Binder with Round Locking Rings";468;880;412;20;17601;"JP-16135"
"OFF-ST-10000943";"Office Supplies";"Storage";"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black";476;202;-274;2;403;"Dp-13240"
"TEC-AC-10001090";"Technology";"Accessories";"Micro Innovations Wireless Classic Keyboard with Mouse";94;839;745;17;14261;"Dp-13240"
"OFF-BI-10002026";"Office Supplies";"Binders";"Avery Arch Ring Binders";22;317;295;7;2219;"JB-16000"
"TEC-PH-10000526";"Technology";"Phones";"Vtech CS6719";936;862;-74;18;15523;"PP-18955"
"OFF-BI-10004002";"Office Supplies";"Binders";"Wilson Jones International Size A4 Ring Binders";894;446;-448;14;6247;"PP-18955"
"OFF-BI-10002309";"Office Supplies";"Binders";"Avery Heavy-Duty EZD  Binder With Locking Rings";591;896;305;5;4479;"RF-19840"
"OFF-LA-10003923";"Office Supplies";"Labels";"Alphabetical Labels for Top Tab Filing";250;92;-158;5;460;"RF-19840"
"TEC-AC-10003433";"Technology";"Accessories";"Maxell 4.7GB DVD+R 5/Pack";441;464;23;20;9279;"KH-16330"
"TEC-PH-10001363";"Technology";"Phones";"Apple iPhone 5S";119;430;311;23;9893;"KH-16330"
"FUR-FU-10000820";"Furniture";"Furnishings";"Tensor Brushed Steel Torchiere Floor Lamp";980;151;-829;4;606;"KH-16330"
"FUR-TA-10004767";"Furniture";"Tables";"Safco Drafting Table";939;98;-841;5;488;"EM-14200"
"OFF-AR-10001955";"Office Supplies";"Art";"Newell 319";326;411;86;4;1645;"DK-12835"
"FUR-CH-10004886";"Furniture";"Chairs";"Bevis Steel Folding Chairs";948;168;-781;8;1340;"MC-17425"
"OFF-PA-10003641";"Office Supplies";"Paper";"Xerox 1909";210;148;-62;16;2369;"MC-17425"
"OFF-EN-10003134";"Office Supplies";"Envelopes";"Staple envelope";680;750;69;4;2999;"RW-19540"
"TEC-PH-10002564";"Technology";"Phones";"OtterBox Defender Series Case - Samsung Galaxy S4";907;22;-885;3;67;"RW-19540"
"OFF-PA-10003893";"Office Supplies";"Paper";"Xerox 1962";268;496;228;11;5455;"RW-19540"
"OFF-BI-10000174";"Office Supplies";"Binders";"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear";252;45;-208;8;357;"RW-19540"
"OFF-AP-10001058";"Office Supplies";"Appliances";"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators";450;369;-80;23;8496;"RW-19540"
"OFF-ST-10001496";"Office Supplies";"Storage";"Standard Rollaway File with Lock";276;117;-159;4;468;"RW-19540"
"OFF-BI-10004230";"Office Supplies";"Binders";"GBC Recycled Grain Textured Covers";949;44;-905;11;488;"RW-19540"
"FUR-CH-10001146";"Furniture";"Chairs";"Global Task Chair, Black";296;415;120;14;5812;"DS-13180"
"OFF-ST-10001590";"Office Supplies";"Storage";"Tenex Personal Project File with Scoop Front Design, Black";919;245;-674;25;6121;"DS-13180"
"OFF-BI-10003684";"Office Supplies";"Binders";"Wilson Jones Legal Size Ring Binders";666;622;-44;15;9335;"GA-14725"
"OFF-SU-10000946";"Office Supplies";"Supplies";"Staple remover";966;886;-80;22;19483;"GA-14725"
"OFF-AR-10001615";"Office Supplies";"Art";"Newell 34";145;544;399;6;3264;"GA-14725"
"OFF-BI-10001597";"Office Supplies";"Binders";"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";988;160;-827;25;4011;"GA-14725"
"OFF-BI-10001116";"Office Supplies";"Binders";"Wilson Jones 1"" Hanging DublLock Ring Binders";701;289;-411;16;4631;"GA-14725"
"OFF-FA-10004395";"Office Supplies";"Fasteners";"Plymouth Boxed Rubber Bands by Plymouth";382;700;318;23;16094;"SC-20380"
"FUR-CH-10001270";"Furniture";"Chairs";"Harbour Creations Steel Folding Chair";521;230;-291;8;1841;"SC-20380"
"FUR-FU-10001095";"Furniture";"Furnishings";"DAX Black Cherry Wood-Tone Poster Frame";131;286;154;2;571;"SC-20380"
"OFF-ST-10001469";"Office Supplies";"Storage";"Fellowes Bankers Box Recycled Super Stor/Drawer";120;794;674;17;13494;"SC-20380"
"OFF-BI-10003196";"Office Supplies";"Binders";"Accohide Poly Flexible Ring Binders";913;524;-389;2;1048;"KD-16345"
"TEC-PH-10002200";"Technology";"Phones";"Aastra 6757i CT Wireless VoIP phone";351;671;320;8;5367;"KD-16345"
"OFF-ST-10000636";"Office Supplies";"Storage";"Rogers Profile Extra Capacity Storage Tub";645;511;-134;6;3065;"KH-16330"
"OFF-BI-10000145";"Office Supplies";"Binders";"Zipper Ring Binder Pockets";983;934;-48;11;10277;"KH-16330"
"FUR-CH-10001190";"Furniture";"Chairs";"Global Deluxe High-Back Office Chair in Storm";670;251;-419;17;4273;"GG-14650"
"OFF-FA-10002780";"Office Supplies";"Fasteners";"Staples";886;562;-324;11;6185;"GG-14650"
"OFF-AP-10004052";"Office Supplies";"Appliances";"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk";195;805;611;22;17714;"GG-14650"
"FUR-FU-10004666";"Furniture";"Furnishings";"DAX Clear Channel Poster Frame";375;741;366;22;16301;"GG-14650"
"FUR-TA-10004086";"Furniture";"Tables";"KI Adjustable-Height Table";35;793;758;17;13480;"GG-14650"
"TEC-PH-10000702";"Technology";"Phones";"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";595;134;-460;12;1613;"GG-14650"
"OFF-ST-10002301";"Office Supplies";"Storage";"Tennsco Commercial Shelving";4;116;112;15;1737;"JS-15685"
"OFF-BI-10001636";"Office Supplies";"Binders";"Ibico Plastic and Wire Spiral Binding Combs";450;419;-31;10;4191;"JS-15685"
"OFF-AP-10002684";"Office Supplies";"Appliances";"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection";52;53;1;7;369;"JS-15685"
"OFF-PA-10004609";"Office Supplies";"Paper";"Xerox 221";780;715;-65;7;5003;"JS-15685"
"OFF-PA-10003309";"Office Supplies";"Paper";"Xerox 211";682;8;-674;17;136;"JS-15685"
"OFF-PA-10000380";"Office Supplies";"Paper";"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";752;647;-106;21;13580;"BP-11095"
"FUR-BO-10001567";"Furniture";"Bookcases";"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled";681;854;173;5;4269;"CC-12610"
"TEC-PH-10002583";"Technology";"Phones";"iOttie HLCRIO102 Car Mount";449;66;-383;1;66;"CC-12610"
"FUR-CH-10004853";"Furniture";"Chairs";"Global Manager's Adjustable Task Chair, Storm";645;923;278;22;20304;"CC-12610"
"TEC-PH-10003580";"Technology";"Phones";"Cisco IP Phone 7961G-GE VoIP phone";516;313;-203;15;4692;"SP-20860"
"TEC-AC-10004227";"Technology";"Accessories";"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card";75;228;153;11;2510;"SP-20860"
"OFF-PA-10002787";"Office Supplies";"Paper";"Xerox 227";404;459;55;19;8715;"SP-20860"
"OFF-BI-10003981";"Office Supplies";"Binders";"Avery Durable Plastic 1"" Binders";612;809;197;8;6474;"SP-20860"
"FUR-FU-10001488";"Furniture";"Furnishings";"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";543;457;-86;18;8217;"SP-20860"
"OFF-BI-10003727";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders With Label Holder";675;455;-220;23;10455;"SP-20860"
"OFF-PA-10000130";"Office Supplies";"Paper";"Xerox 199";538;398;-140;15;5967;"SP-20860"
"TEC-PH-10002680";"Technology";"Phones";"Samsung Galaxy Note 3";915;183;-732;14;2563;"JK-15625"
"TEC-PH-10002538";"Technology";"Phones";"Grandstream GXP1160 VoIP phone";38;825;787;18;14850;"JK-15625"
"OFF-BI-10001249";"Office Supplies";"Binders";"Avery Heavy-Duty EZD View Binder with Locking Rings";804;118;-686;19;2238;"CC-12100"
"OFF-PA-10000174";"Office Supplies";"Paper";"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";964;547;-417;11;6016;"DP-13000"
"OFF-AP-10004532";"Office Supplies";"Appliances";"Kensington 6 Outlet Guardian Standard Surge Protector";231;253;22;1;253;"SF-20065"
"FUR-FU-10001986";"Furniture";"Furnishings";"Dana Fluorescent Magnifying Lamp, White, 36""";69;660;591;17;11219;"SF-20065"
"OFF-FA-10002975";"Office Supplies";"Fasteners";"Staples";906;471;-435;6;2826;"EH-13765"
"OFF-AR-10003481";"Office Supplies";"Art";"Newell 348";249;588;339;10;5885;"EH-13765"
"OFF-BI-10004967";"Office Supplies";"Binders";"Round Ring Binders";675;910;235;5;4550;"DN-13690"
"TEC-PH-10003589";"Technology";"Phones";"invisibleSHIELD by ZAGG Smudge-Free Screen Protector";900;397;-503;3;1191;"PJ-19015"
